[Mon Jan 06 22:21:47.915191 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49430] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:49.525215 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49430] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:21:49.525270 2020] [php7:warn] [pid 8944] [client 127.0.0.1:49430] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:03.898897 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:03.898950 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:05.818491 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:05.818542 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:07.879644 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:07.879683 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:10.974874 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:22:10.974917 2020] [php7:warn] [pid 8945] [client 127.0.0.1:49432] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 106
[Mon Jan 06 22:23:00.827221 2020] [php7:warn] [pid 8955] [client 127.0.0.1:49440] PHP Warning:  preg_match(): Compilation failed: syntax error in subpattern name (missing terminator) at offset 12 in /var/www/annamvc.lo/lib/Router.php on line 104
